ID,LABEL,OBSTRUCTION
bremen_000203_000019,8 21 21 21 26 26 21 21 17 21 21 17 17 33 33 21 17 21 33 17 17 17 17 21 26 26 26 26 26 21 21 17 17 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 
hanover_000000_006355,8 8 17 21 18 21 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 21 17 21 21 17 26 21 26 17 33 17 17 26 33 21 17 17 26 26 26 26 8 26 17 17 ,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 
bochum_000000_024524,8 8 12 13 12 17 21 12 21 17 17 17 17 17 17 17 17 26 17 26 17 17 17 13 17 12 13 12 17 21 17 17 17 17 21 17 17 26 17 17 26 26 26 ,0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 
darmstadt_000023_000019,21 8 21 26 8 17 17 17 26 17 17 26 17 26 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 17 8 21 17 17 17 26 26 26 26 26 26 17 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
bremen_000049_000019,21 12 13 33 8 17 17 26 8 17 17 17 ,1 1 1 0 0 1 1 0 0 1 1 0 
bremen_000234_000019,21 8 21 17 21 17 17 17 26 26 26 26 26 26 17 21 21 13 17 26 26 8 21 21 21 17 17 26 26 26 26 26 26 26 26 26 17 21 17 17 18 17 17 17 17 17 17 17 17 17 26 21 17 17 21 17 17 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 
cologne_000139_000019,17 17 17 8 17 21 26 21 17 17 21 17 17 17 17 26 21 26 17 17 21 17 26 21 8 18 17 17 17 17 17 17 21 12 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 21 17 17 17 33 ,0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 
frankfurt_000001_066832,21 21 21 21 8 8 17 17 17 33 13 33 17 13 26 17 33 33 17 21 17 17 21 26 ,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 
hamburg_000000_015350,8 26 17 17 26 17 13 17 17 17 26 17 17 8 21 26 17 17 17 17 17 17 17 17 8 17 17 21 21 17 21 21 17 17 8 8 12 21 17 17 17 26 26 26 17 17 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 21 17 21 17 17 ,0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 1 0 
cologne_000078_000019,21 21 17 21 21 17 17 17 8 17 17 17 17 17 17 26 26 26 17 17 8 21 17 17 17 17 33 33 33 13 26 17 17 33 17 26 21 17 17 26 26 21 17 26 26 26 17 21 26 26 17 17 26 17 ,0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 
bremen_000108_000019,13 21 21 13 8 8 8 21 13 26 26 26 26 26 26 17 26 17 26 17 26 17 26 26 26 26 26 17 17 17 17 33 17 26 26 26 26 26 26 ,0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 
ulm_000020_000019,21 17 17 17 17 8 17 17 17 17 17 17 17 17 13 8 17 17 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 17 26 26 26 17 8 17 17 17 17 17 8 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 
dusseldorf_000183_000019,21 8 17 17 21 17 17 21 17 26 26 26 26 26 26 26 26 26 17 26 21 26 26 8 17 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
weimar_000091_000019,8 8 8 21 21 17 17 26 17 17 17 17 17 17 33 26 26 26 26 26 26 26 17 17 ,0 0 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 
frankfurt_000001_025512,8 10 8 21 17 17 17 17 17 8 17 26 17 21 17 17 13 26 26 17 26 26 26 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 12 8 17 17 26 17 17 ,0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 
frankfurt_000001_067735,17 8 8 21 21 21 21 33 26 17 17 17 21 26 17 17 17 26 26 17 17 21 17 26 26 26 26 17 17 26 17 17 26 21 17 26 26 26 26 26 26 17 17 17 21 ,0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
munster_000087_000019,8 8 8 8 21 21 17 17 17 26 17 26 26 17 26 26 26 21 17 26 17 21 17 26 17 26 26 26 33 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
krefeld_000000_000926,8 8 21 26 21 21 21 21 17 26 21 21 26 21 17 26 26 21 17 17 17 21 17 26 26 26 26 26 26 26 26 26 21 21 33 33 ,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 
strasbourg_000001_007864,8 13 33 26 26 26 17 17 17 8 17 26 26 26 26 26 26 12 12 13 13 13 26 17 17 26 26 21 26 21 17 17 26 26 21 17 17 26 ,0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 
strasbourg_000001_007657,21 17 17 8 26 26 26 17 26 26 26 26 26 26 26 17 17 26 26 21 17 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
darmstadt_000076_000019,21 17 21 21 21 26 17 21 17 17 17 17 8 8 12 26 21 26 17 17 17 17 17 17 17 17 21 12 21 17 33 17 26 ,0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
hanover_000000_052512,8 8 21 26 26 17 17 17 17 17 8 26 17 26 17 17 17 17 26 26 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 
dusseldorf_000097_000019,21 21 8 21 17 17 17 17 17 17 21 17 17 17 8 21 17 26 21 21 26 26 17 17 21 17 21 17 17 13 8 17 17 21 26 21 21 8 17 17 ,0 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 0 1 0 1 1 
bremen_000261_000019,8 8 8 21 21 21 26 17 17 26 26 17 21 17 17 33 21 17 21 17 17 17 17 8 17 8 17 17 17 21 17 17 17 26 26 17 17 ,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 
zurich_000069_000019,8 8 26 26 33 26 26 17 17 17 26 26 17 21 ,0 0 0 0 1 0 0 0 0 1 0 0 1 0 
bremen_000256_000019,8 8 21 21 17 26 26 8 17 17 17 17 26 26 21 26 17 21 17 17 17 17 17 17 17 17 21 17 17 17 17 17 17 8 8 21 8 17 8 17 17 17 17 17 17 17 17 21 21 17 26 26 26 17 ,0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 
hamburg_000000_073758,12 8 8 8 8 12 21 13 33 13 17 17 21 21 21 21 21 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 17 12 ,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 
darmstadt_000041_000019,8 8 17 17 21 21 21 17 21 17 26 26 26 17 17 17 17 17 10 17 17 10 17 17 26 26 26 26 17 26 26 17 26 17 8 17 21 33 17 ,0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
hanover_000000_030546,21 8 17 26 17 26 26 26 17 21 33 8 26 26 21 17 26 17 17 26 26 26 26 17 17 21 26 17 17 33 17 17 17 26 17 17 17 17 17 26 17 17 17 17 17 17 17 17 17 ,1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 
stuttgart_000022_000019,8 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 17 8 21 ,0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 
hanover_000000_034720,21 8 8 8 17 17 26 26 33 26 17 26 17 17 17 26 17 17 26 26 17 17 17 26 17 13 17 17 17 17 26 17 26 17 17 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 
hamburg_000000_000629,21 21 17 17 17 8 21 17 17 17 17 13 21 17 17 17 17 17 17 26 17 12 26 26 26 26 17 17 17 17 17 17 26 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000068_000019,8 8 33 33 21 17 17 33 17 17 17 17 12 17 17 17 17 17 17 17 17 17 17 17 21 17 ,0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
tubingen_000108_000019,21 17 26 17 8 21 17 13 8 21 17 21 21 8 17 17 17 26 17 26 26 26 33 33 ,0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1 1 
strasbourg_000001_009097,8 8 17 17 17 21 17 17 33 ,0 0 0 0 1 1 1 1 1 
aachen_000128_000019,8 8 21 26 26 26 17 26 26 26 26 21 17 17 17 17 17 17 17 17 17 21 26 21 17 21 21 21 21 21 21 21 17 8 17 17 17 26 17 17 17 26 26 26 26 26 26 26 17 26 26 17 17 26 26 26 26 26 26 17 26 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_022560,17 26 8 21 17 21 21 26 21 21 13 26 26 17 17 26 26 12 33 26 26 17 26 26 26 26 26 13 26 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000215_000019,8 8 21 21 26 26 17 26 21 21 17 21 21 26 26 17 21 17 21 17 26 26 17 17 26 21 17 17 17 17 26 8 8 17 21 26 8 21 ,0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 1 
zurich_000096_000019,21 17 12 17 17 8 21 12 21 17 26 26 26 26 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
stuttgart_000015_000019,21 8 21 17 17 17 17 17 17 26 17 17 17 17 26 26 17 26 26 26 13 12 26 ,0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
frankfurt_000001_020287,8 8 8 21 17 17 17 17 17 17 17 17 17 17 21 17 13 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 17 26 17 17 26 17 26 26 26 17 17 26 26 17 17 17 26 26 13 12 17 33 17 17 26 26 17 17 12 26 ,0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1 0 
munster_000078_000019,8 21 21 17 17 26 26 17 26 17 17 17 17 26 26 17 17 8 17 17 17 17 26 26 26 33 33 33 33 33 33 33 33 33 33 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 0 
hamburg_000000_063403,8 8 21 21 17 33 17 17 17 17 17 17 26 26 17 17 8 17 17 17 17 26 26 26 26 26 17 17 17 33 26 33 17 26 26 8 17 26 17 17 21 21 33 ,0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 
stuttgart_000136_000019,21 8 8 8 33 17 26 26 26 17 26 26 26 26 26 17 26 26 26 26 17 17 17 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
erfurt_000094_000019,21 17 12 8 21 26 26 26 26 26 26 26 26 26 26 26 26 12 26 12 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
strasbourg_000001_052050,8 8 21 17 17 17 17 17 21 33 17 33 33 17 17 17 17 ,0 0 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 
stuttgart_000101_000019,8 17 ,0 1 
jena_000009_000019,17 21 26 26 26 26 26 26 17 26 8 26 21 33 17 17 17 8 26 21 17 21 26 21 26 26 21 17 33 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 
strasbourg_000001_019247,8 8 17 8 17 17 17 17 33 26 26 8 17 17 ,0 0 0 0 1 0 0 0 1 0 0 0 1 1 
cologne_000087_000019,21 21 26 26 26 26 26 26 26 26 17 17 26 26 17 17 26 26 17 17 26 26 26 26 8 21 8 26 17 26 17 17 17 17 17 17 17 17 26 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 1 
frankfurt_000001_047552,21 26 26 26 26 26 26 8 17 17 17 26 26 26 26 17 26 26 12 12 21 21 26 26 26 26 26 17 26 8 17 26 17 26 26 26 17 26 21 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bochum_000000_021070,8 8 8 21 8 17 21 21 17 21 17 26 21 17 21 17 26 17 17 26 17 26 21 17 26 26 17 17 17 17 17 26 17 17 17 17 17 17 17 17 26 26 26 26 26 17 17 17 ,0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
weimar_000059_000019,8 8 21 21 21 21 21 21 13 12 12 13 12 17 17 17 17 17 17 17 17 17 17 17 12 26 26 26 26 26 26 26 26 26 26 26 26 26 13 ,0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
krefeld_000000_019697,21 21 17 17 8 8 8 26 17 26 17 17 17 17 17 17 17 17 26 26 17 17 17 17 13 13 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 
weimar_000118_000019,8 8 21 21 21 21 21 17 17 17 17 17 17 17 13 12 12 13 12 13 13 26 17 ,0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 
frankfurt_000001_020046,8 17 8 21 26 8 26 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 13 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 26 17 26 26 26 26 17 26 17 26 17 17 26 17 17 26 17 17 13 26 17 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 
stuttgart_000040_000019,21 21 21 12 21 26 26 26 17 17 17 26 26 26 17 21 8 17 26 8 26 13 17 17 17 26 21 26 17 17 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
stuttgart_000077_000019,8 8 17 8 17 21 21 26 17 8 8 17 21 17 26 26 26 26 26 26 17 17 17 26 17 17 26 17 17 26 26 ,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 
munster_000139_000019,8 8 17 17 33 17 17 21 17 17 33 17 17 33 33 33 33 33 26 33 33 33 33 33 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 
hanover_000000_024719,8 26 21 13 21 13 17 17 26 26 33 21 ,0 0 0 1 1 0 0 0 0 0 1 0 
bremen_000081_000019,21 8 21 17 17 17 8 17 17 17 17 17 8 17 17 17 17 17 17 8 21 17 33 17 17 17 17 17 8 26 26 33 17 17 17 33 17 ,0 0 1 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 
stuttgart_000154_000019,8 21 13 26 26 26 ,0 1 1 0 0 0 
aachen_000069_000019,8 17 21 21 21 26 21 8 17 8 8 26 26 17 17 17 17 17 17 17 17 17 17 17 17 17 21 33 33 33 21 26 26 26 33 ,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 1 
bochum_000000_008804,8 8 8 21 26 17 21 21 17 17 26 21 26 26 26 17 21 17 17 26 21 21 21 17 21 26 26 26 17 17 17 26 17 26 17 26 26 17 26 ,0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 
strasbourg_000001_055273,21 21 8 8 26 10 8 21 33 17 21 17 17 8 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 26 26 17 33 33 33 17 33 17 33 21 33 17 ,0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 
tubingen_000049_000019,21 8 21 8 21 17 21 17 21 17 21 21 17 21 21 21 17 17 17 17 17 17 17 17 17 26 26 17 17 17 26 8 26 26 26 17 17 21 21 12 13 21 21 33 33 33 21 ,0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 
dusseldorf_000129_000019,8 8 8 8 8 21 21 21 26 26 21 26 26 26 26 17 17 17 17 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 21 21 17 17 17 26 21 17 17 26 26 21 26 17 17 17 17 17 17 17 17 17 21 17 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 
strasbourg_000001_016376,17 8 10 21 8 12 8 21 21 21 21 21 17 21 21 21 21 21 17 17 17 17 17 17 12 26 17 17 17 17 8 17 17 17 26 17 26 26 26 21 26 ,0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 
bremen_000195_000019,8 8 8 21 21 17 17 26 26 26 26 17 17 17 26 17 17 17 17 21 21 21 ,0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 
monchengladbach_000000_026908,12 13 21 8 8 17 12 13 17 26 26 26 17 8 17 17 17 17 26 33 33 17 8 ,1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 
stuttgart_000163_000019,8 8 21 17 17 17 26 21 17 17 21 17 17 17 17 17 21 17 17 17 17 17 17 17 17 17 26 12 13 17 17 21 21 26 26 26 26 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 
bremen_000184_000019,21 8 8 8 8 17 17 17 17 17 17 17 17 17 17 21 21 26 21 26 26 33 17 17 17 17 17 8 17 17 17 17 33 13 ,0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 0 1 1 
stuttgart_000172_000019,17 17 17 8 21 21 17 21 17 17 17 17 26 26 17 17 17 21 17 17 26 26 26 26 26 26 26 26 21 17 26 17 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
hamburg_000000_078579,21 21 21 21 21 21 8 8 17 17 17 33 17 17 17 21 17 26 17 17 17 17 17 17 17 17 21 17 26 26 26 17 26 17 17 17 17 13 26 26 33 33 17 26 ,0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 
hamburg_000000_051855,8 17 21 21 17 21 21 13 17 21 17 26 17 21 26 26 26 ,0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 
hamburg_000000_074425,21 8 8 21 17 21 26 26 26 26 17 12 17 17 26 ,0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
stuttgart_000145_000019,8 8 8 21 26 26 17 17 17 17 17 17 17 17 17 26 26 26 17 26 26 17 26 26 ,0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 
hanover_000000_007897,8 8 26 26 26 17 26 17 17 17 17 17 17 17 17 26 17 26 26 26 26 26 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 
aachen_000078_000019,21 8 21 21 17 26 26 13 17 8 13 13 26 17 26 26 21 17 17 17 26 26 26 26 17 17 26 26 26 ,0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 
dusseldorf_000138_000019,8 8 8 8 26 21 26 17 17 21 26 26 17 13 17 17 21 21 17 17 26 26 26 26 21 21 17 17 17 17 26 21 26 26 21 17 21 21 17 26 26 26 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 
tubingen_000058_000019,8 21 17 8 17 17 21 21 8 21 17 17 17 21 26 33 ,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 
munster_000128_000019,8 8 21 21 17 21 26 21 26 17 17 17 21 21 21 12 21 21 21 12 21 21 17 17 17 26 26 26 26 26 17 17 17 17 26 26 26 26 17 17 17 17 21 8 26 26 26 26 33 26 ,0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
monchengladbach_000000_005876,8 8 13 12 17 21 17 21 17 17 17 26 26 17 17 17 21 17 17 26 26 21 26 26 26 26 26 17 17 17 17 17 ,0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 
stuttgart_000066_000019,8 12 21 17 17 26 26 21 8 17 17 17 17 26 26 26 26 21 17 17 26 26 26 26 8 26 21 17 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
bochum_000000_028297,8 8 21 21 26 21 17 17 26 17 17 17 26 26 17 17 26 26 26 17 17 21 21 21 17 26 26 26 26 21 21 ,0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
frankfurt_000001_068772,8 8 21 17 17 21 26 26 26 26 26 26 21 26 26 26 26 26 26 26 26 26 26 26 17 26 17 17 26 26 26 26 26 26 26 17 26 26 21 21 21 26 26 26 21 26 21 17 26 21 12 13 17 17 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
hamburg_000000_073389,8 8 21 8 17 17 21 21 21 21 17 17 17 21 17 17 21 17 17 21 33 17 17 17 21 21 21 17 17 13 17 17 17 17 17 17 17 17 17 26 26 17 17 21 21 17 21 21 17 17 17 17 33 33 26 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 
bremen_000090_000019,21 17 17 21 17 8 17 21 17 33 17 21 33 33 26 ,1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 
weimar_000109_000019,8 8 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 13 13 13 13 12 17 17 17 17 17 17 17 17 26 17 33 21 21 12 12 17 17 ,0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 
